Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,19-Jan-26,0.7,0.7,0.7,0.5,0.69,"37,835","23,061.97",11
INFY,16-Jan-26,0.79,0.51,0.7,0.51,0.7,"31,020","20,076.20",4
INFY,16-Jan-26,1.95,0.19,1,0.18,1,"25,710","7,730.03",18
INFY,16-Jan-26,1.5,0.9,1.5,0.9,1.37,"2,335","3,202.50",5
INFY,14-Jan-26,0.01,3,3,1.95,1.95,60,127.5,2
INFY,14-Jan-26,0.55,1.5,1.5,1.5,1.5,86,129,1
INFY,14-Jan-26,0.7,0.7,0.84,0.7,0.79,"1,77,600","1,35,415.96",45
INFY,13-Jan-26,0.55,0.55,0.55,0.55,0.55,144,79.2,1
INFY,13-Jan-26,0.7,0.61,0.7,0.61,0.7,"1,20,800","84,345.07",29
INFY,13-Jan-26,0.12,0.03,0.03,0.01,0.01,"5,000",149.86,5
INFY,12-Jan-26,0.55,0.7,0.75,0.7,0.7,"1,06,627","75,718.90",47
INFY,12-Jan-26,0.5,0.55,0.55,0.55,0.55,113,62.15,2
INFY,09-Jan-26,0.5,0.5,0.5,0.5,0.5,381,190.5,2
INFY,09-Jan-26,0.5,0.12,0.12,0.12,0.12,7,0.84,1
INFY,09-Jan-26,0.55,0.6,0.68,0.55,0.55,"1,28,166","76,049.49",53
INFY,08-Jan-26,1.5,0.5,0.5,0.5,0.5,7,3.5,1
INFY,08-Jan-26,0.5,0.5,0.6,0.5,0.55,"2,31,600","1,22,784.00",71
INFY,08-Jan-26,0.62,0.3,0.6,0.21,0.5,722,318.28,10
INFY,07-Jan-26,0.75,0.5,0.5,0.5,0.5,"1,00,000","50,000.00",3
INFY,07-Jan-26,1.6,1.5,1.5,1.5,1.5,1,1.5,1
INFY,07-Jan-26,1,1,1,0.2,0.62,"2,909","1,177.97",14
INFY,06-Jan-26,1.2,0.79,1,0.79,1,550,517.69,4
INFY,05-Jan-26,0.4,1.6,1.6,1.6,1.6,30,48,1
INFY,05-Jan-26,1.22,1.25,1.25,1,1.2,"9,426","9,487.40",5
INFY,02-Jan-26,1.25,1.1,1.25,0.45,1.22,"7,537","9,327.00",9
INFY,01-Jan-26,1.37,2,2,1,1.25,"83,784","1,03,904.00",14
INFY,31-Dec-25,2.15,1.1,1.13,1.1,1.12,"4,381","4,880.00",14
INFY,31-Dec-25,0.5,0.26,0.5,0.26,0.49,"3,813","1,872.00",4
INFY,31-Dec-25,1.5,0.51,1.5,0.51,1.37,"3,38,853","3,41,865.00",82
INFY,30-Dec-25,1.02,1.03,2.5,1.03,2.15,"3,05,050","6,36,156.00",266
INFY,30-Dec-25,0.05,0.01,0.5,0.01,0.5,"20,222","10,002.00",2
INFY,30-Dec-25,1,1,2.25,1,1.5,"5,26,452","7,88,298.00",112
INFY,29-Dec-25,1,1,1.4,0.99,1.02,"3,76,537","4,14,614.00",98
INFY,29-Dec-25,0.55,1,1,1,1,"39,404","39,404.00",3
INFY,26-Dec-25,0.01,0.05,0.05,0.05,0.05,1,-,1
INFY,26-Dec-25,0.84,1,1.2,1,1,"9,26,506","10,00,834.00",266
